Company,Model,Variant,Price,Body_Type,Displacement(cc),Cylinders,Fuel_System,Fuel_Tank_Capacity(liters),Fuel_Type,City_Mileage(km/lit),Seating_Capacity,Basic_Warranty,Child_Safety_Locks,Number_of_Airbags,Parking_Assistance,Navigation_System
Skoda,Superb,Style 2.0 Tdi At,3029599,Sedan,1968,4,Injection,66,Diesel,15.1,5.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Skoda,Superb,Corporate Edition 1.8 Tsi At,2599599,Sedan,1798,4,Injection,66,Petrol,10.1,5.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Skoda,Superb,Corporate Edition 2.0 Tdi At,2849599,Sedan,1968,4,Injection,66,Diesel,15.1,5.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Volvo,V40,Kinetic,2769000,Hatchback,1984,5,Injection,60,Diesel,16.8,5.0,2.0,Yes,7.0,Rear sensors,Yes
Volvo,V40,R Design,3191000,Hatchback,1984,5,Injection,60,Diesel,16.8,5.0,2.0,Yes,7.0,Front and rear sensors with camera,Yes
Toyota,Fortuner,2.8 4X2 At,3205000,SUV,2755,4,Injection,80,Diesel,12.55,7.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Toyota,Fortuner,2.8 4X2 Mt,3019000,SUV,2755,4,Injection,80,Diesel,12.55,7.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Toyota,Fortuner,2.8 4X4 Mt,3216000,SUV,2755,4,Injection,80,Diesel,12.55,7.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Toyota,Fortuner,2.8 4X4 At,3395000,SUV,2755,4,Injection,80,Diesel,12.55,7.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Toyota,Fortuner,2.7 4X2 At,2977000,SUV,2694,4,Injection,80,Petrol,7.8,7.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Toyota,Fortuner,2.7 4X2 Mt,2818000,SUV,2694,4,Injection,80,Petrol,7.8,7.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Toyota,Fortuner,Trd Celebratory Edition,3420000,SUV,2755,4,Injection,80,Diesel,12.55,7.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Ford,Endeavour,3.2L 4X4 At Titanium Plus,3470000,SUV,3198,5,Injection,80,Diesel,7.7,7.0,2.0,Yes,7.0,Front and rear sensors with camera,Yes
Ford,Endeavour,2.2L 4X2 At Titanium Plus,3233000,SUV,2198,4,Injection,80,Diesel,9.3,7.0,2.0,Yes,7.0,Front and rear sensors with camera,Yes
Ford,Endeavour,2.2L 4X2 Mt Titanium,2920000,SUV,2198,4,Injection,80,Diesel,9.3,7.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Mini,Cooper 3 Door,Cooper D,2990000,Hatchback,1496,3,Injection,44,Diesel,15.5,4.0,2.0,Yes,2.0,Rear sensors with camera,No
Mini,Cooper 3 Door,Cooper S,3420000,Hatchback,1998,4,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Skoda,Kodiaq Scout,2.0 Tdi At,3399000,SUV,1968,4,Injection,63,Diesel,15.5,7.0,2.0,Yes,9.0,Front and rear sensors with camera,Yes
Bmw,X1,Sdrive20D Expedition,3520000,"Crossover, SUV",1995,4,Injection,51,Diesel,18.0,5.0,2.0,Yes,6.0,Front and rear sensors with camera,No
Bmw,X1,Sdrive20D Xline,3930000,"SUV, Crossover",1995,4,Injection,51,Diesel,18.0,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bmw,X1,Xdrive20D M Sport,4570000,"SUV, Crossover",1995,4,Injection,51,Diesel,18.0,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bmw,X1,Sdrive20D M Sport,4240000,SUV,1995,4,Injection,61,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors,Yes
Bmw,X1,Sdrive20I Xline,3830000,"Crossover, SUV",1998,4,Injection,51,Petrol,15.71,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Volvo,S60,Polestar,5602000,Sedan,1969,4,Injection,67,Petrol,13.2,5.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,No
Volvo,S60,Momentum,3850500,Sedan,1984,5,Injection,67,Diesel,15.5,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bmw,3-Series,320D Sport,4140000,Sedan,1995,4,Injection,40,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Bmw,3-Series,320D Luxury Line,4690000,Sedan,1995,4,Injection,40,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Bmw,3-Series,330I M Sport,4790000,Sedan,1998,4,Injection,59,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Volvo,S60 Cross Country,D4,4426500,"Sedan, Crossover",2400,5,Injection,67,Diesel,15.6,4.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Audi,Q5,35 Tdi Premium Plus,5021200,SUV,1968,4,Injection,64,Diesel,12.0,5.0,2.0,Yes,8.0,Rear sensors with camera,Yes
Audi,Q5,35 Tdi Technology,5621200,SUV,1968,4,Injection,64,Diesel,12.0,5.0,2.0,Yes,8.0,Rear sensors with camera,Yes
Audi,Q5,45 Tfsi Premium Plus,5021200,SUV,1984,6,Injection,70,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Audi,Q5,45 Tfsi Technology,5621200,SUV,1984,6,Injection,70,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range Evoque,S,5494000,SUV,1999,4,Injection,45,Diesel,15.5,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range Evoque,Se R-Dynamic,5985000,SUV,1999,4,Injection,45,Diesel,15.5,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range Evoque,S Petrol,5494000,SUV,1997,4,Injection,45,Petrol,15.5,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range Evoque,Se R-Dynamic Petrol,5985000,SUV,1997,4,Injection,45,Petrol,15.5,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Volvo,Xc60,Inscription D5,5990000,SUV,1969,5,Injection,70,Diesel,11.7,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bmw,X4,Xdrive20D M Sport X,6060000,SUV,1995,4,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bmw,X4,Xdrive30D M Sport X,6590000,SUV,2993,6,Injection,68,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Bmw,X4,Xdrive30I M Sport X,6350000,SUV,1998,6,Injection,68,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Wrangler,Unlimited,6394000,SUV,1999,4,Injection,85,Petrol,17.5,5.0,2.0,No,6.0,Rear sensors with camera,Yes
Bmw,Z4 Roadster,Sdrive 20I,6490000,"Sports, Convertible",1998,4,Injection,52,Petrol,15.5,2.0,2.0,Yes,4.0,Front and rear sensors with camera,Yes
Bmw,Z4 Roadster,M 40I,7890000,"Sports, Convertible",2998,6,Injection,52,Petrol,15.5,2.0,2.0,Yes,4.0,Front and rear sensors with camera,Yes
Audi,Q7,45 Tdi Premium Plus,7221500,SUV,2967,6,Injection,75,Diesel,9.3,7.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Audi,Q7,45 Tdi Technology Pack,8021500,SUV,2967,6,Injection,75,Diesel,9.3,7.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Audi,Q7,40 Tfsi Quattro Premium Plus,6921500,SUV,1984,6,Injection,75,Petrol,15.5,7.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Audi,Q7,40 Tfsi Quattro Technology Pack,7621500,SUV,1984,6,Injection,75,Petrol,15.5,7.0,2.0,Yes,8.0,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",Yes
Audi,Q7,45 Tdi Black Styling,8111500,SUV,2967,6,Injection,75,Diesel,9.3,7.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Audi,Q7,40 Tfsi Quattro Black Styling,7711500,SUV,1984,6,Injection,75,Petrol,15.5,7.0,2.0,Yes,8.0,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",Yes
Land Rover,Range Evoque Convertible,2.0 Hse Dynamic,6952964,Convertible,1998,4,Injection,45,Petrol,15.68,4.0,3.0,Yes,7.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range Velar,2.0 Diesel R-Dynamic S,7246802,SUV,1999,4,Injection,45,Diesel,15.68,5.0,3.0,Yes,6.0,Rear sensors with camera,No
Land Rover,Range Velar,2.0 Petrol R-Dynamic S,7246802,SUV,1997,4,Injection,65,Petrol,12.63,5.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Volvo,Xc90,D5 Inscription,8790000,SUV,1969,4,Injection,68,Diesel,13.2,7.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Volvo,Xc90,D5 Momentum,8090000,SUV,1969,4,Injection,68,Diesel,13.2,7.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Volvo,Xc90,T8 Excellence,13124000,SUV,1969,4,Injection,68,Hybrid,5.0,4.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Volvo,Xc90,T8 Inscription,9665000,SUV,1969,4,Injection,68,Hybrid,15.5,7.0,2.0,Yes,7.0,Front & rear sensors with 360 degree view,Yes
Volvo,Xc90,D5 R-Design,8491500,SUV,1969,4,Injection,68,Diesel,13.2,7.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range Sport,2.0L S Petrol,8670586,SUV,1997,8,Injection,105,Petrol,15.5,7.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Land Rover,Range Sport,2.0L Se Petrol,9448181,SUV,1997,8,Injection,105,Petrol,15.5,7.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Land Rover,Range Sport,3.0L V6 Se Petrol,11476911,SUV,2995,6,Injection,85,Petrol,15.5,7.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Land Rover,Range Sport,2.0L Hse Petrol,15600000,SUV,1997,8,Injection,105,Petrol,15.5,7.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Land Rover,Range Sport,3.0L V6 Hse Petrol,13228725,SUV,2995,6,Injection,85,Petrol,15.5,7.0,3.0,Yes,8.0,Rear sensors,Yes
Land Rover,Range Sport,3.0L Tdv6 S Diesel,10373732,SUV,2993,6,Injection,80,Diesel,15.5,5.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Land Rover,Range Sport,3.0L Tdv6 Se Diesel,11913021,SUV,2993,6,Injection,80,Diesel,15.5,5.0,3.0,No,8.0,Front and rear sensors with camera,Yes
Land Rover,Range Sport,4.4L Sdv8 Hse Diesel,14908985,SUV,4367,8,Injection,105,Diesel,5.9,7.0,3.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xj,3.0L,9738609,Sedan,2993,6,Injection,82,Diesel,9.5,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xj,3.0L Portfolio,10725145,Sedan,2993,6,Injection,83,Diesel,9.5,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xj,50,11129599,Sedan,2993,6,Injection,82,Diesel,9.5,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Porsche,Cayenne,E-Hybrid,15806000,SUV,2995,6,Injection,75,Hybrid,15.5,5.0,2.0,Yes,10.0,Rear sensors with camera,Yes
Porsche,Cayenne,Turbo,19210000,SUV,3996,6,Injection,90,Petrol,15.5,5.0,2.0,Yes,10.0,Rear sensors with camera,Yes
Porsche,Cayenne,Base,11936000,SUV,2995,6,Injection,75,Petrol,15.5,5.0,2.0,Yes,10.0,Rear sensors with camera,Yes
Toyota,Land Cruiser,Vx,14699000,SUV,4461,8,Injection,93,Diesel,5.3,7.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Audi,Rs7,Sportback,17072000,"Sedan, Coupe",3993,8,Injection,75,Petrol,5.6,4.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range,5.0L V8 Autobiography Petrol,26037526,SUV,4999,8,Injection,105,Petrol,4.4,7.0,2.0,Yes,10.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range,5.0L V8 Svautobiography Dynamic Petrol,32522000,SUV,4999,8,Injection,105,Petrol,4.4,5.0,3.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range,3.0L V6 Vogue Lwb Petrol,19527130,SUV,2995,6,Injection,85,Petrol,8.1,7.0,3.0,No,8.0,Front and rear sensors with camera,Yes
Land Rover,Range,5.0L V8 Svautobiography Lwb Petrol,40499548,SUV,4999,8,Injection,65,Petrol,8.0,5.0,3.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range,3.0L Tdv6 Vogue Diesel,18185267,SUV,2993,6,Injection,45,Diesel,15.5,5.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Land Rover,Range,3.0L Tdv6 Vogue Lwb Diesel,19527130,SUV,2993,6,Injection,45,Diesel,15.5,7.0,3.0,No,8.0,Front and rear sensors with camera,Yes
Land Rover,Range,4.4L Sdv8 Autobiography Lwb Diesel,25174051,SUV,4367,8,Injection,45,Diesel,15.5,7.0,3.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Range,4.4L Sdv8 Svautobiography Lwb Diesel,39294685,SUV,4367,8,Injection,45,Diesel,8.69,4.0,3.0,Yes,8.0,Varied sensors,Yes
Land Rover,Range,4.4L Sdv8 Vogue Se Lwb Diesel,23675691,SUV,4367,8,Injection,45,Diesel,15.5,7.0,3.0,Yes,8.0,Rear sensors,Yes
Land Rover,Range,3.0L V6 Vogue Se Lwb Petrol,21398758,SUV,2995,6,Injection,85,Petrol,8.1,7.0,3.0,No,8.0,Rear sensors,Yes
Maserati,Grancabrio,Standard,19865675,Convertible,4691,8,Injection,75,Petrol,4.0,4.0,2.0,Yes,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Lp 610-4,37133704,Coupe,5204,10,Injection,90,Petrol,5.6,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Lp 580-2,32452486,Coupe,5204,10,Injection,90,Petrol,5.8,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Avio,35150732,Coupe,5204,10,Injection,90,Petrol,10.6,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Performante,37614126,Coupe,5204,10,Injection,90,Petrol,5.6,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Lp 580-2 Spyder,35535000,Coupe,5204,10,Injection,90,Petrol,5.8,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Lp 610-4 Spyder,40742932,Coupe,5204,10,Injection,90,Petrol,5.6,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Evo,37300000,Coupe,5204,10,Injection,90,Petrol,5.6,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Evo Spyder,41000000,Convertible,5204,10,Injection,45,Petrol,5.6,2.0,3.0,Yes,4.0,Front and rear sensors with camera,Yes
Lamborghini,Huracan,Evo Rwd,32200000,Coupe,5204,10,Injection,90,Petrol,5.6,2.0,3.0,No,4.0,Front and rear sensors with camera,Yes
Ferrari,488 Gtb,Std,36761413,Coupe,3902,8,Injection,78,Petrol,3.2,2.0,2.0,No,4.0,Front and rear sensors with camera,Yes
Ferrari,488 Gtb,Spider,39319552,Coupe,3902,8,Injection,78,Petrol,3.2,2.0,2.0,No,4.0,Front and rear sensors with camera,Yes
Ferrari,Gtc4 Lusso,V8 T,42000000,Coupe,3900,8,Injection,91,Petrol,15.5,4.0,2.0,No,4.0,Front and rear sensors with camera,Yes
Ferrari,Gtc4 Lusso,V12,52000000,Coupe,6262,8,Injection,91,Petrol,15.5,4.0,2.0,No,4.0,Front and rear sensors with camera,Yes
Lamborghini,Aventador,Lp 700-4,47893943,Convertible,6498,12,Injection,90,Petrol,3.0,2.0,3.0,Yes,6.0,Varied sensors,Yes
Lamborghini,Aventador,Lp700-4 Roadster,53210327,Convertible,6498,12,Injection,90,Petrol,3.6,2.0,3.0,Yes,6.0,Varied sensors,Yes
Lamborghini,Aventador,S,47467700,Coupe,6498,12,Injection,90,Petrol,3.6,2.0,3.0,Yes,6.0,Varied sensors,Yes
